ID,time,mood,userID,lng,lat,facebookID,status,code
00391,"2011-10-05 13:01:47",5,00074,151.207,-33.8689,532995893,,0
00392,"2011-10-05 13:02:27",5,00074,151.207,-33.8689,532995893,,0
00427,"2011-10-06 11:34:18",7,00079,151.196,-33.889,510162974,"still testing moodoo!",0
00396,"2011-10-05 13:10:41",4,00076,153.028,-27.4876,562411357,"bung knee kills",0
00426,"2011-10-06 11:33:32",7,00079,151.196,-33.889,510162974,"I am with John playing with moodoo!",0
00398,"2011-10-05 13:26:49",6,00043,151.151,-33.9156,100001683537577,yo,0
00399,"2011-10-05 13:28:12",7,00075,151.173,-33.8985,734675297,"Got Moodoo to work!",0
00400,"2011-10-05 13:29:46",7,00043,151.151,-33.9156,100001683537577,"test location timer",0
00401,"2011-10-05 13:30:59",7,00043,151.151,-33.9156,100001683537577,"test location timer 2",0
00402,"2011-10-05 13:31:30",8,00043,151.151,-33.9156,100001683537577,"test 3",0
00403,"2011-10-05 13:31:43",4,00043,151.151,-33.9156,100001683537577,test4,0
00404,"2011-10-05 13:32:13",8,00043,151.151,-33.9156,100001683537577,"test 5",0
00405,"2011-10-05 13:33:41",6,00043,151.151,-33.9156,100001683537577,"test 6",0
00406,"2011-10-05 13:44:34",5,00073,149.124,-35.3081,541257810,"because I have lovely friends.",0
00407,"2011-10-05 14:00:49",5,00043,151.151,-33.9156,100001683537577,"test map refresh",0
00408,"2011-10-05 14:04:31",4,00043,151.151,-33.9156,100001683537577,"testing map refresh again",0
00409,"2011-10-05 14:06:07",5,00043,151.151,-33.9156,100001683537577,test,0
00410,"2011-10-05 15:19:52",6,00043,151.181,-33.8962,100001683537577,"people are finally using moodoo!",0
00411,"2011-10-05 15:25:25",4,00043,151.18,-33.8965,100001683537577,"newtown test",0
00414,"2011-10-05 17:38:59",3,00043,151.151,-33.9156,100001683537577,"ie8 test",0
00415,"2011-10-05 17:40:08",7,00043,0,0,100001683537577,"ie8 test",0
00416,"2011-10-05 17:44:17",6,00043,0,0,100001683537577,"ie8 test",0
00417,"2011-10-05 17:50:13",7,00043,-97.0929,35.0078,100001683537577,"random locale test",0
00418,"2011-10-05 19:01:12",3,00043,151.151,-33.9156,100001683537577,"just am",0
00424,"2011-10-06 10:30:21",4,00074,151.207,-33.8689,532995893,,0
00423,"2011-10-06 01:12:47",4,00073,149.124,-35.3081,541257810,meh,0
00421,"2011-10-05 19:39:04",9,00075,151.173,-33.8985,734675297,"Moodoo is still working!",0
00422,"2011-10-05 19:42:05",6,00043,151.151,-33.9156,100001683537577,"getting there",0
00430,"2011-10-06 16:19:17",3,00074,151.207,-33.8689,532995893,,0
00431,"2011-10-06 17:46:46",7,00074,151.207,-33.8689,532995893,,0
00432,"2011-10-06 23:55:06",4,00080,-1.51266,52.4058,584205256,"need more sleep",0
00433,"2011-10-07 00:46:55",6,00080,-1.52177,52.405,584205256,"about to go for a run",0
00434,"2011-10-07 02:22:51",5,00080,-1.52177,52.405,584205256,"but a little tired",0
00435,"2011-10-07 11:42:09",6,00074,151.207,-33.8689,532995893,,0
00442,"2011-10-07 22:27:57",4,00082,151.135,-33.8891,728291534,"staring blankly at the screen all night",0
00443,"2011-10-08 00:21:27",5,00083,-0.104223,51.4356,691165728,"Chilling in London. : )",0
00444,"2011-10-08 13:10:16",6,00082,151.135,-33.8891,728291534,"no work,  relaxing,  going to mountains soon",0
00573,"2013-02-21 09:54:14",5,00081,151.157,-33.8541,569346452,"Stabilizing,  going to the beach",13613976231063192811
00572,"2013-02-18 15:46:31",7,00081,151.127,-33.9123,569346452,"Had a really good day at school!",1361138406727639123
00571,"2013-02-10 09:15:00",4,00081,151.207,-33.8833,569346452,"Recovering from fun birthday drinks : )",13604472201717012902
00478,"2011-10-14 10:28:02",4,00043,151.207,-33.8689,100001683537577,test,0
00479,"2011-10-14 10:44:36",4,00043,151.151,-33.9156,100001683537577,test,0
00480,"2011-10-14 18:09:10",5,00043,151.175,-33.9069,100001683537577,"Going out,  feeling solid",0
00482,"2011-10-15 23:15:22",5,00043,151.182,-33.8954,100001683537577,"Following the heart",0
00570,"2013-02-09 09:42:47",6,00081,151.152,-33.915,569346452,"what didn't kill me made me stronger!",13603608041550876643
00569,"2013-02-08 09:48:14",5,00081,151.151,-33.9154,569346452,"better than yesterday,  got some fun meetings and projects",13602744042065525362
00568,"2013-02-07 08:28:17",4,00081,151.151,-33.9155,569346452,"feeling sick",0
00567,"2013-02-03 10:16:38",0,00081,150.65,-33.7451,569346452,"Manda just told me shes got a new guy",13598424261577612548
00566,"2013-02-01 09:02:21",8,00081,151.007,-33.94,569346452,"Heading to canberra for tesla show,  feel in tune",13596696031147686487
